Date/Time of Update: 2016-10-27 10:01:16 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#Team ID,#Team Abbr.,#Team City,#Team Name,#GamesPlayed,#Points
,4699,Demers,Jason,55,D,"6'1""",195,1988-07-09,28,"Dorval, QC",Canada,N,4,FLO,Florida,Panthers,6,1
,5103,Dillon,Brenden,4,D,"6'3""",228,1990-11-13,25,"New Westminster, BC",Canada,N,26,SJS,San Jose,Sharks,7,1
,4438,Dorsett,Derek,15,RW,"6'0""",192,1986-12-20,29,"Kindersley, SK",Canada,N,21,VAN,Vancouver,Canucks,5,1
,10105,Dowling,Justin,37,C,"5'10""",185,1990-10-01,26,"Calgary, AB",Canada,Y,27,DAL,Dallas,Stars,1,1
,4245,Dubinsky,Brandon,17,C,"6'1""",210,1986-04-29,30,"Anchorage, AK",USA,N,19,CBJ,Columbus,Blue Jackets,5,1
,4099,Edler,Alexander,23,D,"6'3""",215,1986-04-21,30,Ostersund,Sweden,N,21,VAN,Vancouver,Canucks,7,1
,5823,Edmundson,Joel,6,D,"6'5""",208,1993-06-28,23,"Brandon,  MB",Canada,N,17,STL,St. Louis,Blues,7,1
,5414,Ekblad,Aaron,5,D,"6'4""",216,1996-02-07,20,"Windsor, ON",Canada,N,4,FLO,Florida,Panthers,6,1
,5022,Ekholm,Mattias,14,D,"6'4""",204,1990-05-24,26,Borlange,Sweden,N,18,NSH,Nashville,Predators,6,1
,4723,Eller,Lars,20,C,"6'2""",209,1989-05-08,27,Rodovre,Denmark,N,5,WSH,Washington,Capitals,6,1
,4914,Fayne,Mark,5,D,"6'3""",212,1987-05-15,29,"Nashua, NH",USA,N,24,EDM,Edmonton,Oilers,1,1
,3819,Fehr,Eric,16,RW,"6'4""",212,1985-09-07,31,"Winkler, MB",Canada,N,10,PIT,Pittsburgh,Penguins,7,1
,5177,Flynn,Brian,32,C,"6'1""",180,1988-07-26,28,"Lynnfield, MA",USA,N,14,MTL,Montreal,Canadiens,5,1
,10072,Forsling,Gustav,42,D,"5'11""",186,1996-06-12,20,Linkoping,Sweden,Y,20,CHI,Chicago,Blackhawks,7,1
,4275,Gagner,Sam,89,C,"5'11""",202,1989-10-10,27,"London, ON",Canada,N,19,CBJ,Columbus,Blue Jackets,4,1
,5847,Gaunce,Brendan,50,LW,"6'2""",207,1994-03-25,22,"Sudbury, ON",Canada,N,21,VAN,Vancouver,Canucks,7,1
,139,Gordon,Boyd,27,C,,200,1983-10-19,33,"Unity, SK",Canada,N,6,PHI,Philadelphia,Flyers,7,1
,4988,Gudbranson,Erik,44,D,"6'5""",216,1992-01-07,24,"Ottawa, ON",Canada,N,21,VAN,Vancouver,Canucks,7,1
,5038,Hagelin,Carl,62,LW,"5'11""",186,,,Sodertalje,Sweden,N,10,PIT,Pittsburgh,Penguins,7,1
,4790,Haley,Michael,38,C,"5'10""",205,1986-03-30,30,"Guelph, ON",Canada,N,26,SJS,San Jose,Sharks,2,1
,4794,Holland,Peter,24,C,"6'2""",194,1991-01-14,25,"Toronto, ON",Canada,N,12,TOR,Toronto,Maple Leafs,6,1
,4906,Holzer,Korbinian,5,D,"6'3""",205,,,Munich,Germany,N,29,ANA,Anaheim,Ducks,3,1
,4331,Hunwick,Matt,2,D,"5'11""",190,1985-05-21,31,"Warren, MI",USA,N,12,TOR,Toronto,Maple Leafs,6,1
,5825,Hutton,Ben,27,D,"6'2""",183,1993-04-20,23,"Prescott, ON",Canada,N,21,VAN,Vancouver,Canucks,7,1
,5562,Hyman,Zach,11,C,"6'0""",197,,,"Toronto, ON",Canada,N,12,TOR,Toronto,Maple Leafs,6,1
,411,Iginla,Jarome,12,RW,"6'1""",210,1977-07-01,39,"Edmonton, AB",Canada,N,22,COL,Colorado,Avalanche,5,1
,5352,Jarnkrok,Calle,19,C,"5'11""",156,1991-09-25,25,Gavle,Sweden,N,18,NSH,Nashville,Predators,6,1
,5212,Jaskin,Dmitrij,23,RW,"6'2""",196,,,Omsk,Russia,N,17,STL,St. Louis,Blues,5,1
,5245,Jenner,Boone,38,C,"6'2""",204,1993-06-15,23,"Dorchester, ON",Canada,N,19,CBJ,Columbus,Blue Jackets,5,1
,5573,Johns,Stephen,28,D,"6'3""",229,,,"Ellwood City, PA",USA,N,27,DAL,Dallas,Stars,5,1
,5468,Jooris,Josh,86,C,"6'0""",180,1990-07-14,26,"Burlington, ON",Canada,N,9,NYR,New York,Rangers,5,1
,4893,Josefson,Jacob,16,C,"6'0""",190,1991-03-02,25,Stockholm,Sweden,N,7,NJD,New Jersey,Devils,3,1
,5497,Karlsson,Melker,68,C,"6'0""",180,1990-07-18,26,Lycksele,Sweden,N,26,SJS,San Jose,Sharks,7,1
,4913,King,Dwight,74,LW,"6'4""",232,1989-07-05,27,"Meadowlake, SK",Canada,N,28,LAK,Los Angeles,Kings,6,1
,5907,Kuhnhackl,Tom,34,RW,,,,,,,N,10,PIT,Pittsburgh,Penguins,7,1
,5554,Kulak,Brett,61,D,"6'1""",190,1994-01-06,22,"Edmonton, AB",Canada,N,23,CGY,Calgary,Flames,3,1
,4549,Kulemin,Nikolai,86,LW,"5'11""",225,1986-07-14,30,Magnitogorsk,Russia,N,8,NYI,New York,Islanders,6,1
,3658,Ladd,Andrew,16,LW,"6'3""",205,1985-12-12,30,"Maple Ridge, BC",Canada,N,8,NYI,New York,Islanders,7,1
,5018,Lander,Anton,51,C,"6'0""",186,1991-04-24,25,Sundsvall,Sweden,N,24,EDM,Edmonton,Oilers,6,1
,4989,Larsson,Adam,6,D,"6'3""",205,1992-11-12,23,Skelleftea,Sweden,N,24,EDM,Edmonton,Oilers,7,1
,5199,Lee,Anders,27,C,"6'2""",225,1990-07-03,26,"Edina, MN",USA,N,8,NYI,New York,Islanders,7,1
,5260,Lindholm,Elias,16,C,"6'1""",192,1994-12-02,21,Boden,Sweden,N,3,CAR,Carolina,Hurricanes,6,1
,4297,Little,Bryan,18,C,"5'11""",185,1987-11-12,28,"Edmonton, AB",Canada,N,47,WPJ,Winnipeg,Jets,1,1
,4583,Lovejoy,Ben,12,D,"6'2""",205,1984-02-20,32,"Canaan, NH",USA,N,7,NJD,New Jersey,Devils,6,1
,5456,Lowry,Adam,17,LW,"6'5""",207,1993-03-29,23,"St. Louis, MO",USA,N,47,WPJ,Winnipeg,Jets,6,1
,4630,MacDonald,Andrew,47,D,"6'0""",185,1986-09-07,30,"Judique, NS",Canada,N,6,PHI,Philadelphia,Flyers,7,1
,5697,Malgin,Denis,62,C,"5'9""",176,1997-01-18,19,Olten,Switzerland,Y,4,FLO,Florida,Panthers,6,1
,5477,Manson,Josh,42,D,"6'3""",217,,,"Prince Albert, SK",Canada,N,29,ANA,Anaheim,Ducks,8,1
,5305,Marincin,Martin,52,D,"6'5""",200,1992-02-18,24,Kosice,Czechoslovakia,N,12,TOR,Toronto,Maple Leafs,3,1
,97,Martin,Paul,7,D,"6'1""",200,1981-03-05,35,"Minneapolis, MN",USA,N,26,SJS,San Jose,Sharks,7,1
,5854,Martinsen,Andreas,27,LW,"6'3""",220,1990-06-13,26,Berum,Norway,N,22,COL,Colorado,Avalanche,5,1
,4439,Mason,Steve,35,G,"6'4""",217,1988-05-29,28,"Oakville, ON",Canada,N,6,PHI,Philadelphia,Flyers,6,1
,5362,McCabe,Jake,29,D,"6'0""",195,1993-10-12,23,"Eau Claire, WI",USA,N,15,BUF,Buffalo,Sabres,5,1
,4564,McGinn,Jamie,88,LW,"6'1""",210,,,"Fergus, ON",Canada,N,30,ARI,Arizona,Coyotes,1,1
,5563,Miller,Colin,6,D,"6'1""",201,,,"Sault Ste. Marie, ON",Canada,N,11,BOS,Boston,Bruins,7,1
,4645,Montoya,Al,35,G,"6'2""",203,1985-02-13,31,"Chicago, IL",USA,N,14,MTL,Montreal,Canadiens,4,1
,4959,Moore,John,2,D,"6'3""",202,,,"Winnetka, IL",USA,N,7,NJD,New Jersey,Devils,6,1
,5930,Morrissey,Joshua,44,D,,,,,,,N,47,WPJ,Winnipeg,Jets,6,1
,4659,Myers,Tyler,57,D,"6'8""",219,1990-02-01,26,"Houston, TX",USA,N,47,WPJ,Winnipeg,Jets,6,1
,4501,Neal,James,18,LW,"6'2""",208,1987-09-03,29,"Whitby, ON",Canada,N,18,NSH,Nashville,Predators,6,1
,221,Neil,Chris,25,RW,"6'1""",215,1979-06-18,37,"Flesherton, ON",Canada,N,13,OTT,Ottawa,Senators,6,1
,5407,Nestrasil,Andrej,15,C,"6'2""",210,1991-02-22,25,Prague,Czech Republic,N,3,CAR,Carolina,Hurricanes,3,1
,71,Ott,Steve,29,C,"6'0""",189,1982-08-19,34,"Summerside, PEI",Canada,N,16,DET,Detroit,Red Wings,4,1
,5272,Ouellet,Xavier,61,D,"6'1""",200,,,Bayonne,France,N,16,DET,Detroit,Red Wings,4,1
,4865,Paajarvi,Magnus,56,LW,"6'3""",208,,,Norrkoping,Sweden,N,17,STL,St. Louis,Blues,3,1
,5184,Pateryn,Greg,8,D,"6'2""",214,1990-06-20,26,"Sterling Heights, MI",USA,N,14,MTL,Montreal,Canadiens,5,1
,5845,Pesce,Brett,22,D,"6'3""",200,1994-11-15,21,"Tarrytown, NY",USA,N,3,CAR,Carolina,Hurricanes,6,1
,4052,Polak,Roman,46,D,"6'0""",236,,,Ostrava,Czech Republic,N,12,TOR,Toronto,Maple Leafs,3,1
,5346,Pulkkinen,Teemu,17,LW,"5'11""",183,1992-01-02,24,Vantaa,Finland,N,25,MIN,Minnesota,Wild,7,1
,5192,Pysyk,Mark,13,D,"6'1""",200,1992-01-11,24,"Sherwood Park, AB",Canada,N,4,FLO,Florida,Panthers,6,1
,9080,Quine,Alan,10,C,,,,,,,N,8,NYI,New York,Islanders,5,1
,5296,Raanta,Antti,32,G,,182,,,Rauma,Finland,N,9,NYR,New York,Rangers,2,1
,5267,Raffl,Michael,12,LW,"6'0""",195,1988-12-01,27,Villach,Austria,N,6,PHI,Philadelphia,Flyers,3,1
,5882,Rasmussen,Dennis,70,C,,,,,,,N,20,CHI,Chicago,Blackhawks,5,1
,4535,Sbisa,Luca,5,D,"6'2""",198,1990-01-30,26,Ozieri,Italy,N,21,VAN,Vancouver,Canucks,7,1
,10071,Schmaltz,Nick,8,C,"6'0""",177,1996-02-23,20,"Madison, WI",USA,Y,20,CHI,Chicago,Blackhawks,7,1
,5269,Schmidt,Nate,88,D,"6'0""",194,1991-07-16,25,"St. Cloud, MN",USA,N,5,WSH,Washington,Capitals,6,1
,5118,Schultz,Justin,4,D,"6'2""",185,,,"Kelowna, BC",Canada,N,10,PIT,Pittsburgh,Penguins,7,1
,5088,Schwartz,Jaden,17,LW,"5'10""",190,1992-06-25,24,"Wikcox, SK",Canada,N,17,STL,St. Louis,Blues,3,1
,5154,Sgarbossa,Michael,48,C,"5'11""",180,,,"Campbellville, ON",Canada,N,29,ANA,Anaheim,Ducks,3,1
,838,Sharp,Patrick,10,LW,"6'1""",199,1981-12-27,34,"Winnipeg, MB",Canada,N,27,DAL,Dallas,Stars,4,1
,5061,Shaw,Andrew,65,C,"5'10""",180,1991-07-20,25,"Belleville, ON",Canada,N,14,MTL,Montreal,Canadiens,7,1
,5100,Sheahan,Riley,15,C,"6'3""",222,1991-12-07,24,"St. Catherines, ON",Canada,N,16,DET,Detroit,Red Wings,7,1
,5514,Shore,Nick,21,C,"6'1""",188,1992-09-26,24,"Denver, CO",USA,N,28,LAK,Los Angeles,Kings,6,1
,5866,Slavin,Jaccob,74,D,,,,,,,N,3,CAR,Carolina,Hurricanes,6,1
,5812,Slepyshev,Anton,42,LW,"6'2""",218,1994-05-13,22,Penza,Russia,N,24,EDM,Edmonton,Oilers,3,1
,5012,Smith,Craig,15,C,"6'1""",202,1989-09-05,27,"Madison, WI",USA,N,18,NSH,Nashville,Predators,5,1
,5007,Smith-Pelly,Devante,25,RW,"6'0""",225,1992-06-14,24,"Scarborough, ON",Canada,N,7,NJD,New Jersey,Devils,6,1
,10085,Sorensen,Nick,59,RW,"6'1""",182,1994-10-23,22,Farevejle,Denmark,Y,29,ANA,Anaheim,Ducks,5,1
,4101,Stafford,Drew,12,RW,"6'2""",214,1985-10-30,30,"Milwaukee, WI",USA,N,47,WPJ,Winnipeg,Jets,6,1
,4690,Stalberg,Viktor,25,LW,"6'3""",209,1986-01-17,30,Gothenburg,Sweden,N,3,CAR,Carolina,Hurricanes,5,1
,5598,Strome,Dylan,20,C,"6'3""",185,1997-03-07,19,"Mississauga, ON",Canada,Y,30,ARI,Arizona,Coyotes,3,1
,4939,Tanev,Christopher,8,D,"6'2""",185,1989-12-20,26,"Toronto, ON",Canada,N,21,VAN,Vancouver,Canucks,6,1
,5900,Theodore,Shea,53,D,,,,,,,N,29,ANA,Anaheim,Ducks,3,1
,5447,Tierney,Chris,50,C,"6'0""",195,1994-07-01,22,"Keswick, ON",Canada,N,26,SJS,San Jose,Sharks,7,1
,4969,Vande Velde,Chris,76,C,"6'2""",190,1987-03-15,29,"Moorhead, MN",USA,N,6,PHI,Philadelphia,Flyers,7,1
,4182,Ward,Joel,42,RW,"6'1""",226,1980-12-02,35,"North York, ON",Canada,N,26,SJS,San Jose,Sharks,7,1
,4607,Weber,Yannick,7,D,"5'11""",200,1988-09-23,28,Morges,Switzerland,N,18,NSH,Nashville,Predators,5,1
,196,Williams,Justin,14,RW,"6'1""",188,1981-10-04,35,"Cobourg, ON",Canada,N,5,WSH,Washington,Capitals,6,1
,4879,Wingels,Tommy,57,C,"6'0""",200,1988-04-12,28,"Evanston, IL",USA,N,26,SJS,San Jose,Sharks,7,1
,4051,Yandle,Keith,3,D,"6'1""",190,1986-09-09,30,"Boston, MA",USA,N,4,FLO,Florida,Panthers,6,1
,5353,Agostino,Kenny,51,LW,"6'0""",210,,,"Flanders, NJ",USA,N,23,CGY,Calgary,Flames,0,0
,5234,Agozzino,Andrew,28,LW,"5'10""",187,1991-01-03,25,"Kleinburg, ON",Canada,N,22,COL,Colorado,Avalanche,0,0
,5107,Allen,Jake,34,G,"6'2""",195,1990-08-07,26,"Fredericton, NB",Canada,N,17,STL,St. Louis,Blues,5,0
,5109,Andersen,Frederik,31,G,"6'4""",220,1989-10-02,27,Herning,Denmark,N,12,TOR,Toronto,Maple Leafs,5,0
,757,Anderson,Craig,41,G,"6'2""",180,1981-05-21,35,"Park Ridge, IL",USA,N,13,OTT,Ottawa,Senators,5,0
,5056,Andersson,Joakim,18,C,"6'2""",206,1989-02-05,27,Munkedal,Sweden,N,16,DET,Detroit,Red Wings,0,0
,5465,Andreoff,Andy,15,LW,"6'1""",207,1991-05-17,25,"Pickering, ON",Canada,N,28,LAK,Los Angeles,Kings,6,0
,5494,Andrighetto,Sven,42,RW,"5'9""",183,1993-03-21,23,Zurich,Switzerland,N,14,MTL,Montreal,Canadiens,0,0
,5070,Angelidis,Mike,10,LW,"6'1""",212,1985-06-27,31,"Woodbridge, ON",Canada,N,1,TBL,Tampa Bay,Lightning,0,0
,5929,Archibald,Josh,45,RW,"5'10""",176,1992-10-06,24,"Regina, SK",Canada,N,10,PIT,Pittsburgh,Penguins,0,0
,5162,Arcobello,Mark,33,C,"5'8""",172,1988-08-12,28,"Milford, CT",USA,N,12,TOR,Toronto,Maple Leafs,0,0
,4922,Bachman,Richard,32,G,"5'10""",176,1987-07-25,29,"Salt Lake City, UT",USA,N,21,VAN,Vancouver,Canucks,0,0
,4037,Backstrom,Niklas,32,G,"6'1""",194,,,Helsinki,Finland,N,23,CGY,Calgary,Flames,0,0
,5913,Bailey,Justin,56,C,,,,,,,N,15,BUF,Buffalo,Sabres,0,0
,5205,Barberio,Mark,45,D,"6'1""",185,1990-03-23,26,"Montreal, QC",Canada,N,14,MTL,Montreal,Canadiens,0,0
,4936,Bartkowski,Matt,44,D,"6'1""",196,1988-06-04,28,"Pittsburgh, PA",USA,N,21,VAN,Vancouver,Canucks,0,0
,5183,Bartley,Victor,20,D,"6'0""",203,,,"Ottawa, ON",Canada,N,14,MTL,Montreal,Canadiens,0,0
,5611,Barzal,Mathew,13,C,"6'0""",182,1997-05-26,19,"Coquitlam, BC",Canada,Y,8,NYI,New York,Islanders,2,0
,4339,Bass,Cody,16,C,"6'0""",210,1987-01-07,29,"Owen Sound, ON",Canada,N,18,NSH,Nashville,Predators,2,0
,5547,Baun,Kyle,39,RW,"6'2""",209,1992-05-04,24,"Toronto, ON",Canada,N,20,CHI,Chicago,Blackhawks,0,0
,9639,Bean,Jake,,D,"6'0""",173,1998-07-09,18,"Calgary, AB",Canada,Y,3,CAR,Carolina,Hurricanes,0,0
,5194,Beck,Taylor,56,LW,"6'2""",203,1991-05-13,25,"St. Catherines, ON",Canada,N,24,EDM,Edmonton,Oilers,0,0
,4459,Beleskey,Matt,39,LW,"6'0""",200,1988-06-07,28,"Windsor, ON",Canada,N,11,BOS,Boston,Bruins,7,0
,9645,Bellows,Keiffer,,LW,"6'0""",196,1998-06-10,18,"Edina, MN",USA,Y,8,NYI,New York,Islanders,0,0
,5169,Bennett,Beau,8,RW,"6'2""",207,,,"Gardena, CA",USA,N,7,NJD,New Jersey,Devils,5,0
,4958,Benoit,Andre,61,D,"5'11""",191,1984-01-06,32,"St. Albert, ON",Canada,N,17,STL,St. Louis,Blues,0,0
,4271,Bernier,Jonathan,1,G,"6'0""",185,1988-08-07,28,"Laval, QC",Canada,N,29,ANA,Anaheim,Ducks,2,0
,3758,Bernier,Steve,16,RW,"6'3""",215,1985-03-31,31,"Quebec City, QC",Canada,N,8,NYI,New York,Islanders,0,0
,5286,Berra,Reto,20,G,"6'4""",194,1987-01-03,29,Bulach,Switzerland,N,4,FLO,Florida,Panthers,0,0
,5852,Bertschy,Christoph,47,C,"5'10""",190,1994-04-05,22,Le Mouret,Switzerland,N,25,MIN,Minnesota,Wild,0,0
,5404,Berube,Jean-Francois,30,G,"6'1""",177,1991-07-13,25,"Repentigny, QC",Canada,N,8,NYI,New York,Islanders,0,0
,4258,Bickell,Bryan,29,LW,"6'4""",233,1986-03-09,30,"Bowmanville, ON",Canada,N,3,CAR,Carolina,Hurricanes,5,0
,5524,Biega,Alex,55,D,"5'10""",187,1988-04-04,28,"Montreal, QC",Canada,N,21,VAN,Vancouver,Canucks,1,0
,3821,Bieksa,Kevin,2,D,"6'1""",198,1981-06-16,35,"Grimsby, ON",Canada,N,29,ANA,Anaheim,Ducks,8,0
,5236,Bigras,Chris,3,D,"6'1""",190,1995-02-22,21,"Orillia, ON",Canada,N,22,COL,Colorado,Avalanche,0,0
,5908,Binnington,Jordan,50,G,"6'1""",167,1993-07-11,23,"Richmond Hill, ON",Canada,N,17,STL,St. Louis,Blues,0,0
,4561,Bishop,Ben,30,G,"6'7""",214,1986-11-21,29,"Denver, CO",USA,N,1,TBL,Tampa Bay,Lightning,4,0
,5395,Bitetto,Anthony,2,D,"5'11""",210,1990-07-15,26,"Island Park, NY",USA,N,18,NSH,Nashville,Predators,1,0
,8913,Bjorkstrand,Oliver,28,RW,,,,,,,N,19,CBJ,Columbus,Blue Jackets,3,0
,5201,Bjugstad,Nick,27,C,"6'6""",218,1992-07-17,24,"Minneapolis, MN",USA,N,4,FLO,Florida,Panthers,0,0
,5884,Blandisi,Joseph,64,C,,,,,,,N,7,NJD,New Jersey,Devils,0,0
,4083,Blunden,Michael,46,RW,"6'4""",216,1986-12-15,29,"Toronto, ON",Canada,N,1,TBL,Tampa Bay,Lightning,0,0
,4890,Bobrovsky,Sergei,72,G,"6'2""",182,1988-09-20,28,Novokuznetsk,Russia,N,19,CBJ,Columbus,Blue Jackets,5,0
,4784,Bodnarchuk,Andrew,41,D,"5'11""",196,1988-07-11,28,"Drumheller, AB",Canada,N,22,COL,Colorado,Avalanche,0,0
,4480,Bogosian,Zach,47,D,"6'3""",215,1990-07-15,26,"Massena, NY",USA,N,15,BUF,Buffalo,Sabres,5,0
,4082,Bolland,Dave,63,C,"6'0""",184,1986-06-05,30,"Mimico, ON",Canada,N,4,FLO,Florida,Panthers,0,0
,4819,Bollig,Brandon,52,LW,"6'2""",223,1987-01-31,29,"St. Charles, MO",USA,N,23,CGY,Calgary,Flames,0,0
,9649,Borgstrom,Henrik,,C,"6'3""",176,1997-08-06,19,Helsinki,Finland,Y,4,FLO,Florida,Panthers,0,0
,5067,Borowiecki,Mark,74,D,"6'2""",205,1989-07-12,27,"Ottawa, ON",Canada,N,13,OTT,Ottawa,Senators,6,0
,5030,Bortuzzo,Robert,41,D,"6'4""",215,1989-03-18,27,"Thunder Bay, ON",Canada,N,17,STL,St. Louis,Blues,3,0
,730,Boulton,Eric,36,LW,"6'0""",224,1976-08-17,40,"Halifax, NS",Canada,N,8,NYI,New York,Islanders,0,0
,5057,Bourque,Gabriel,57,LW,"5'10""",192,1990-09-23,26,"Rimouski, QC",Canada,N,22,COL,Colorado,Avalanche,5,0
,975,Boyes,Brad,28,RW,"6'0""",195,1982-04-17,34,"Mississauga, ON",Canada,N,12,TOR,Toronto,Maple Leafs,0,0
,447,Boyle,Dan,22,D,"5'11""",190,1976-07-12,40,"Ottawa, ON",Canada,N,9,NYR,New York,Rangers,0,0
,4916,Braun,Justin,61,D,"6'2""",205,1987-02-10,29,"Minneapolis, MN",USA,N,26,SJS,San Jose,Sharks,7,0
,5037,Brennan,TJ,29,D,"6'1""",213,1989-04-03,27,"Willingboro, NJ",USA,N,6,PHI,Philadelphia,Flyers,0,0
,5834,Brickley,Conner,86,LW,"6'2""",195,1992-02-05,24,"Everett, MA",USA,N,4,FLO,Florida,Panthers,0,0
,3736,Brodziak,Kyle,28,C,"6'2""",209,1984-05-25,32,"St. Paul, AB",Canada,N,17,STL,St. Louis,Blues,6,0
,5552,Brossoit,Laurent,1,G,"6'3""",202,,,"Port Alberni, BC",Canada,N,24,EDM,Edmonton,Oilers,0,0
,5179,Brown,Chris,67,C,"6'2""",215,1991-02-03,25,"Houston, TX",USA,N,5,WSH,Washington,Capitals,0,0
,5095,Brown,J.T.,23,RW,"5'10""",170,1990-07-02,26,"Burnsville, MN",USA,N,1,TBL,Tampa Bay,Lightning,6,0
,9637,Brown,Logan,,C,"6'6""",222,1998-03-05,18,"Raleigh, NC",USA,Y,13,OTT,Ottawa,Senators,0,0
,1122,Brown,Mike,13,RW,"5'11""",202,,,"Chicago, IL",USA,N,14,MTL,Montreal,Canadiens,0,0
,5457,Brown,Patrick,36,C,"6'1""",210,,,"Bloomfield Hills, MI",USA,N,3,CAR,Carolina,Hurricanes,0,0
,3635,Budaj,Peter,31,G,"6'1""",195,1982-09-18,34,Banska Bystrica,Slovakia,N,28,LAK,Los Angeles,Kings,4,0
,5015,Bulmer,Brett,54,RW,"6'2""",204,1992-04-26,24,"Prince George, BC",Canada,N,25,MIN,Minnesota,Wild,0,0
,3674,Burrows,Alexandre,14,RW,"6'1""",188,1981-04-11,35,"Pincourt, QC",Canada,N,21,VAN,Vancouver,Canucks,5,0
,4596,Butler,Chris,25,D,"6'1""",196,1986-10-27,30,"ST. Louis, MO",USA,N,17,STL,St. Louis,Blues,0,0
,4145,Callahan,Ryan,24,RW,"5'11""",190,1985-03-21,31,"Rochester, NY",USA,N,1,TBL,Tampa Bay,Lightning,0,0
,5363,Campbell,Andrew,48,D,"6'4""",206,,,"Caledonia, ON",Canada,N,12,TOR,Toronto,Maple Leafs,0,0
,663,Campbell,Gregory,9,C,,197,1983-12-17,32,"London, ON",Canada,N,19,CBJ,Columbus,Blue Jackets,0,0
,5271,Campbell,Jack,1,G,"6'3""",183,1992-01-10,24,"Port Huron, MI",USA,Y,28,LAK,Los Angeles,Kings,0,0
,5238,Carey,Paul,28,C,"6'1""",196,,,"Weymouth, MA",USA,N,5,WSH,Washington,Capitals,0,0
,4891,Caron,Jordan,33,RW,"6'3""",204,1990-11-02,25,"Sayabec, QC",Canada,N,17,STL,St. Louis,Blues,0,0
,5886,Carpenter,Ryan,40,C,"6'1""",180,1991-01-18,25,"Oviedo, FL",USA,N,26,SJS,San Jose,Sharks,0,0
,5479,Carrick,Sam,53,C,"6'0""",188,,,"Markham, ON",Canada,N,12,TOR,Toronto,Maple Leafs,0,0
,8881,Carrick,Trevor,46,D,"6'2""",186,1994-07-04,22,"Stouffville, ON",Canada,N,3,CAR,Carolina,Hurricanes,0,0
,4273,Carter,Ryan,18,C,"5'11""",205,1983-08-03,33,"White Bear Lake, MN",USA,N,25,MIN,Minnesota,Wild,0,0
,5912,Catenacci,Daniel,43,C,,,,,,,N,15,BUF,Buffalo,Sabres,0,0
,5613,Chabot,Thomas,72,D,"6'2""",180,1997-01-30,19,"Sainte-Marie, QC",Canada,Y,13,OTT,Ottawa,Senators,1,0
,5282,Chaput,Michael,39,C,"6'2""",197,1992-04-09,24,"Ile Bizard, QC",Canada,N,19,CBJ,Columbus,Blue Jackets,0,0
,5285,Chiarot,Ben,7,D,"6'3""",215,1991-05-09,25,"Hamilton, ON",Canada,N,47,WPJ,Winnipeg,Jets,5,0
,4302,Chipchura,Kyle,24,C,"6'2""",203,1986-02-19,30,"Westlock, AB",Canada,N,30,ARI,Arizona,Coyotes,0,0
,9646,Cholowski,Dennis,,D,"6'0""",170,1998-02-15,18,"Langley, BC",Canada,Y,16,DET,Detroit,Red Wings,0,0
,4504,Chorney,Taylor,4,D,"6'1""",189,1987-04-27,29,"Thunder Bay, ON",Canada,N,5,WSH,Washington,Capitals,0,0
,5901,Claesson,Fredrik,49,D,,,,,,,N,13,OTT,Ottawa,Senators,0,0
,4249,Clarkson,David,23,RW,"6'1""",200,1984-03-31,32,"Toronto, ON",Canada,N,19,CBJ,Columbus,Blue Jackets,0,0
,4889,Clifford,Kyle,13,LW,"6'2""",209,1991-01-13,25,"Ayr, ON",Canada,N,28,LAK,Los Angeles,Kings,5,0
,4509,Clune,Rich,25,LW,"5'10""",207,1987-04-25,29,"Toronto, ON",Canada,N,12,TOR,Toronto,Maple Leafs,0,0
,897,Colaiacovo,Carlo,25,D,"6'1""",200,1983-01-27,33,"Toronto, ON",Canada,N,15,BUF,Buffalo,Sabres,0,0
,4580,Collins,Sean,53,C,"5'11""",198,1988-12-29,27,"Saskatoon, SK",Canada,N,5,WSH,Washington,Capitals,0,0
,5141,Conacher,Cory,89,C,"5'8""",180,1989-12-14,26,"Burlington, ON",Canada,N,1,TBL,Tampa Bay,Lightning,0,0
,5835,Condon,Mike,1,G,"6'2""",197,1990-04-27,26,"Needham, MA",USA,N,10,PIT,Pittsburgh,Penguins,1,0
,4956,Condra,Erik,22,RW,"5'11""",189,1986-08-06,30,"Trenton, MI",USA,N,1,TBL,Tampa Bay,Lightning,0,0
,5278,Connauton,Kevin,44,D,"6'1""",185,,,"Edmonton, AB",Canada,N,30,ARI,Arizona,Coyotes,1,0
,5004,Connolly,Brett,10,RW,"6'2""",181,1992-05-02,24,"Campbell River, BC",Canada,N,5,WSH,Washington,Capitals,2,0
,5571,Copley,Phoenix,30,G,"6'4""",196,,,"North Pole, AK",USA,N,17,STL,St. Louis,Blues,0,0
,5555,Copp,Andrew,9,C,"6'0""",188,1994-07-08,22,"Ann Arbor, MI",USA,N,47,WPJ,Winnipeg,Jets,0,0
,4872,Cormier,Patrice,28,C,"6'2""",215,1990-06-14,26,"Moncton, NB",Canada,N,47,WPJ,Winnipeg,Jets,0,0
,5217,Corrado,Frank,20,D,"6'0""",190,1993-03-26,23,"Toronto, ON",Canada,N,12,TOR,Toronto,Maple Leafs,0,0
,4789,Cowen,Jared,2,D,"6'5""",230,1991-01-25,25,"Saskatoon, SK",Canada,N,12,TOR,Toronto,Maple Leafs,0,0
,10100,Cramarossa,Joseph,74,LW,,,,,,,Y,29,ANA,Anaheim,Ducks,3,0
